active_mode,assessment_status,attempted_capture,backlash,biosphere,boundary_uncertainty,budget_exhausted,case_comparator,cohort,command_audit,command_policy,command_support,controller,cooperation_rate,curtailment_factor,defective_rate,effective_audit,effective_capture,effective_mode,effective_policy,effective_support,environment_seed,episode,estimated_cr,estimated_response_steps,evidence_status,execution_semantics,institution,irreversible,justice,master_seed,nominal_cost,normal_release_streak,observed_at_step,observed_pressure,observed_trend,pending_due_step,pending_effect_count,pending_mode,pending_transition_count,perceived_improvement,performative_gap,phase,precaution_release_streak,pressure,pressure_before,projected_boundary_margin,projected_braking_steps_met,projected_final_budget,projected_max_pressure,projected_next_pressure_upper,projected_total_cost,projection_mode,projection_passes,projection_reasons,public_forecast_checked,public_forecast_miss,public_forecast_overshoot,reason,release_streak,remaining_budget,requested_mode,response_status,scenario,selected_plan_mode,step_cost,t,trigger,true_boundary,trust,unknown_streak
2,no_candidate_plan_within_declared_model,0.250093498,0.0,0.801315398,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.778232162,1.0,0.221767838,0.96,0.050562065,2,0.91,0.82,9739973216299283601,0,177.469586119,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.658299465,0,0.87637589,401,0.0984,0,36,0.188252324,-0.020105889,,4,,0,0.027076095,0.092862602,evaluation,0,0.189195627,0.205673266,0.147907453,0,0.0,0.665988422,0.234346435,1.311,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,1,1.2126,2,available,baseline,,0.0984,36,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.176896741,0.0,0.806184494,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.860414329,1.0,0.139585671,0.96,0.035719482,2,0.91,0.82,9739973216299283601,0,177.248388309,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.664013315,0,0.886102689,401,0.0984,0,37,0.189026516,-0.013841865,,4,,0,0.0,0.136075324,evaluation,0,0.179192376,0.189195627,-0.030503326,0,0.0,0.844399201,0.241384652,1.2126,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,2,1.1142,2,available,baseline,,0.0984,37,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.092449351,0.0,0.811993501,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.932953496,1.0,0.067046504,0.96,0.018637614,2,0.91,0.82,9739973216299283601,0,193.349040406,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.670460489,0,0.896168881,401,0.0984,0,38,0.132674234,-0.02659499,,4,,0,0.056352282,0.015611689,evaluation,0,0.16668696,0.179192376,0.304623963,0,0.0,0.509271912,0.172279244,1.1142,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,1.0158,2,available,baseline,,0.0984,38,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0,0.0,0.815271619,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,1.0,1.0,0.0,0.96,0.0,2,0.91,0.82,9739973216299283601,0,179.305885811,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.676432841,0,0.904214878,401,0.0984,0,39,0.181825275,-0.003871181,,4,,0,0.0,0.12,evaluation,0,0.162484066,0.16668696,-0.317198502,0,0.0,1.131094378,0.244154094,1.0158,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,1,0.009546031,loss_limiting_emergency_request_no_candidate_within_declared_model,1,0.9174,2,available,baseline,,0.0984,39,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.043923652,0.0,0.819539218,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.963563524,1.0,0.036436476,0.96,0.008828491,2,0.91,0.82,9739973216299283601,0,197.964589408,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.682470275,0,0.912918131,401,0.0984,0,40,0.116519813,-0.022301465,,4,,0,0.065305463,-0.006313032,evaluation,0,0.142057876,0.162484066,0.16313379,0,0.0,0.650762085,0.160418347,0.9174,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,2,0.819,2,available,baseline,,0.0984,40,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.133978759,0.0,0.822668483,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.838315616,1.0,0.161684384,0.96,0.02689066,2,0.91,0.82,9739973216299283601,0,133.351517896,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.687775449,0,0.921343413,401,0.0984,0,41,0.183991718,0.004630546,,4,,0,0.0,0.139339254,evaluation,0,0.122552994,0.142057876,-0.578006385,0,0.0,1.391902261,0.254822264,0.819,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,1,0.023573371,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.7206,2,available,baseline,,0.0984,41,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.18088065,0.0,0.826212557,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.876322805,1.0,0.123677195,0.96,0.036253992,2,0.91,0.82,9739973216299283601,0,205.27904865,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.69254136,0,0.92932523,401,0.0984,0,42,0.090919205,-0.024680372,,4,,0,0.093072513,-0.052366237,evaluation,0,0.103291385,0.122552994,0.191228152,0,0.0,0.622667724,0.132438834,0.7206,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,1,0.6222,2,available,baseline,,0.0984,42,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.062106679,0.0,0.830581415,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.9491233,1.0,0.0508767,0.96,0.012431762,2,0.91,0.82,9739973216299283601,0,188.534605735,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.698297253,0,0.937719042,401,0.0984,0,43,0.149524755,0.000305405,,4,,0,0.0,0.12590455,evaluation,0,0.075505733,0.103291385,-0.494336036,0,0.0,1.308231912,0.21603016,0.6222,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,1,0.017085922,loss_limiting_emergency_request_no_candidate_within_declared_model,2,0.5238,2,available,baseline,,0.0984,43,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.183346052,0.0,0.833778323,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.848470736,1.0,0.151529264,0.96,0.036649496,2,0.91,0.82,9739973216299283601,0,202.836249984,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.702957076,0,0.945525922,401,0.0984,0,44,0.099469001,-0.014802943,,4,,0,0.050055755,0.037445206,evaluation,0,0.064741023,0.075505733,-0.108979931,0,0.0,0.922875807,0.150866057,0.5238,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.4254,2,available,baseline,,0.0984,44,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.126184715,0.0,0.83634933,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.894432653,1.0,0.105567347,0.96,0.025191139,2,0.91,0.82,9739973216299283601,0,210.960497775,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.707574015,0,0.952557732,401,0.0984,0,45,0.071034133,-0.01889252,,4,,0,0.028434867,0.075837016,evaluation,0,0.05360023,0.064741023,-0.009695209,0,0.0,0.823591085,0.118341613,0.4254,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,1,0.327,2,available,baseline,,0.0984,45,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0,0.0,0.843284627,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,1.0,1.0,0.0,0.96,0.0,2,0.91,0.82,9739973216299283601,0,216.975742061,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.714597103,0,0.962573858,401,0.0984,0,46,0.049980778,-0.019540771,,4,,0,0.021053355,0.07789329,evaluation,0,0.041267846,0.05360023,-0.000383845,0,0.0,0.81427972,0.096640008,0.327,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,2,0.2286,2,available,baseline,,0.0984,46,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.099098616,0.0,0.847021028,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,0.909513996,1.0,0.090486004,0.96,0.019728693,2,0.91,0.82,9739973216299283601,0,218.513392858,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.719753258,0,0.970285536,401,0.0984,0,47,0.044599,-0.015293073,,4,,0,0.005381778,0.119310556,evaluation,0,0.02354051,0.041267846,-0.124246816,0,0.0,0.938142691,0.095505928,0.2286,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.1302,2,available,baseline,,0.0984,47,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0,0.0,0.853447082,0.24,0,,primary,0.96,0.91,0.82,sustained_reserve,1.0,1.0,0.0,0.96,0.0,2,0.91,0.82,9739973216299283601,0,225.540239569,7.0,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.726432338,0,0.979656648,401,0.0984,0,48,0.020005037,-0.01808334,,4,,0,0.024593963,0.070812073,evaluation,0,0.0,0.02354051,-0.05998644,0,0.0,0.873882315,0.068121697,0.1302,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,1,0.0318,2,available,baseline,,0.0984,48,sustained_reserve,1.085376579,1.0,0
2,no_candidate_plan_within_declared_model,0.407800315,0.027294617,0.854490203,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.343710895,0.323170732,0.656289105,0.310243902,0.104068686,2,0.294085366,0.265,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.722266437,0,0.97924917,401,0.0984,0,49,0.0,-0.018659849,,4,,0,0.020005037,0.327898342,evaluation,0,0.000833386,0.0,-0.053445185,0,0.0,0.86734106,0.06601759,0.0318,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,baseline,,0.0318,49,sustained_reserve,1.085376579,0.999385588,0
2,no_candidate_plan_within_declared_model,0.307030536,0.0,0.851614998,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.13078738,0.0,0.86921262,0.0,0.08815157,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.715717744,0,0.97793956,401,0.0984,0,50,0.0,-0.013061894,,4,,0,0.0,0.590532847,evaluation,0,0.02477195,0.000833386,0.542478902,0,0.0,0.271416974,0.049642374,0.0,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,baseline,,0.0,50,sustained_reserve,1.085376579,0.990662141,0
2,no_candidate_plan_within_declared_model,0.231331057,0.0,0.848856456,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.423752766,0.0,0.576247234,0.0,0.066437969,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.709568456,0,0.976062445,401,0.0984,0,51,0.0143241,-0.004846096,,4,,0,0.0,0.436787164,evaluation,0,0.03268537,0.02477195,0.683878078,0,0.0,0.130017797,0.057478004,0.0,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,baseline,,0.0,51,sustained_reserve,1.085376579,0.983593489,0
2,no_candidate_plan_within_declared_model,0.221121466,0.0,0.847093163,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.451661432,0.0,0.548338568,0.0,0.063533874,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.703883219,0,0.974879368,401,0.0984,0,52,0.025287468,-0.000103257,,4,,0,0.0,0.437950564,evaluation,0,0.039402859,0.03268537,0.559086574,0,0.0,0.254809302,0.073184211,0.0,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,baseline,,0.0,52,sustained_reserve,1.085376579,0.976998737,0
2,no_candidate_plan_within_declared_model,0.316514105,0.0,0.843422271,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.105313802,0.0,0.894686198,0.0,0.090967985,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.697091063,0,0.973284009,401,0.0984,0,53,0.00329833,-0.006669021,,4,,0,0.021989138,0.545310886,evaluation,0,0.059983172,0.039402859,0.738654057,0,0.0,0.075241818,0.044629308,0.0,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,baseline,,0.0,53,sustained_reserve,1.085376579,0.968603045,0
2,no_candidate_plan_within_declared_model,0.23039804,0.0,0.84115077,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.276171387,0.0,0.723828613,0.0,0.066242636,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.691612791,0,0.97265321,401,0.0984,0,54,0.013571422,-0.001586387,,4,,0,0.0,0.499450484,evaluation,0,0.073233347,0.059983172,0.606397743,0,0.0,0.207498132,0.059985035,0.0,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,baseline,,0.0,54,sustained_reserve,1.085376579,0.961615004,0
2,no_candidate_plan_within_declared_model,0.199492219,0.0,0.839651642,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.450363072,0.0,0.549636928,0.0,0.057365314,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.686472596,0,0.972118116,401,0.0984,0,55,0.104452165,0.026153752,,4,,0,0.0,0.447444706,evaluation,0,0.088348793,0.073233347,-0.150246336,0,0.0,0.964142212,0.178605917,0.0,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,1,0.04446713,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,baseline,,0.0,55,sustained_reserve,1.085376579,0.955391772,0
2,no_candidate_plan_within_declared_model,0.219530227,0.0,0.839296475,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.417763327,0.0,0.582236673,0.0,0.063135343,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.681691865,0,0.972606825,401,0.0984,0,56,0.08666438,0.012971291,,4,,0,0.017787786,0.426244332,evaluation,0,0.107732193,0.088348793,0.183920519,0,0.0,0.629975356,0.147635671,0.0,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,baseline,,0.0,56,sustained_reserve,1.085376579,0.950055473,0
2,no_candidate_plan_within_declared_model,0.148052752,0.0,0.83675309,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.622995964,0.0,0.377004036,0.0,0.042574019,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.676540282,0,0.971153656,401,0.0984,0,57,0.106611079,0.015063913,,4,,0,0.0,0.32267579,evaluation,0,0.121143216,0.107732193,0.113750878,0,0.0,0.700144998,0.169674992,0.0,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,baseline,,0.0,57,sustained_reserve,1.085376579,0.944845609,0
2,no_candidate_plan_within_declared_model,0.291943239,0.0,0.832366793,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.192024339,0.0,0.807975661,0.0,0.083979914,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.669878253,0,0.969378635,401,0.0984,0,58,0.066082749,-0.00161376,,4,,0,0.04052833,0.464100654,evaluation,0,0.148828212,0.121143216,0.554543357,0,0.0,0.259352518,0.11246899,0.0,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,baseline,,0.0,58,sustained_reserve,1.085376579,0.937365228,0
2,no_candidate_plan_within_declared_model,0.240336854,0.0,0.828024221,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.26815845,0.0,0.73184155,0.0,0.069163864,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.663758274,0,0.967721733,401,0.0984,0,59,0.100946996,0.009329642,,4,,0,0.0,0.486944542,evaluation,0,0.166056677,0.148828212,0.257037464,0,0.0,0.556858412,0.158276639,0.0,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,baseline,,0.0,59,sustained_reserve,1.085376579,0.929817872,0
2,no_candidate_plan_within_declared_model,0.180618704,0.0,0.828066033,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.498838051,0.0,0.501161949,0.0,0.051998575,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.659693046,0,0.968876845,401,0.0984,0,60,0.133583175,0.016321603,,4,,0,0.0,0.407458069,evaluation,0,0.186203181,0.166056677,0.05659422,0,0.0,0.757301655,0.197904779,0.0,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,baseline,,0.0,60,sustained_reserve,1.085376579,0.925247795,0
2,no_candidate_plan_within_declared_model,0.316724712,0.0,0.823110765,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.104311337,0.0,0.895688663,0.0,0.091157469,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.652881359,0,0.967256353,401,0.0984,0,61,0.185208342,0.026912672,,4,,0,0.0,0.58964966,evaluation,0,0.20730463,0.186203181,-0.249216604,0,0.0,1.06311248,0.260121015,0.0,2,0,pressure_not_strictly_below_declared_boundary|final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,baseline,,0.0,61,sustained_reserve,1.085376579,0.91630164,0
2,no_candidate_plan_within_declared_model,0.217143874,0.0,0.817253683,0.24,1,,primary,0.96,0.91,0.82,sustained_reserve,0.327361079,0.0,0.672638921,0.0,0.062520726,2,0.0,0.0,9739973216299283601,0,,,sufficient_evidence,receding_horizon_first_request_only_reassess_each_observation,0.646488838,0,0.964685696,401,0.0984,0,62,0.172767758,0.015106695,,4,,0,0.012440584,0.437679234,evaluation,0,0.212327661,0.20730463,0.046567428,0,0.0,0.767328448,0.235874453,0.0,2,0,final_braking_window_not_met|terminal_budget_reserve_not_met,1,0,0.0,loss_limiting_emergency_request_no_candidate_within_declared_model,0,0.0,2,insufficient_budget,baseline,,0.0,62,sustained_reserve,1.085376579,0.908793871,0
